"longitude","latitude","individual","species","datatype","vol_no","phase"
-3.69509029388428,39.1593208312988,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69548940658569,39.1597480773926,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6955304145813,39.1596984863281,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6952862739563,39.1599769592285,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69541311264038,39.159782409668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69798564910889,39.1621513366699,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6954505443573,39.159839630127,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69547939300537,39.1597900390625,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69541788101196,39.1597557067871,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69546270370483,39.1598052978516,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.70644521713257,39.1424369812012,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.70635223388672,39.1424713134766,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.70634531974792,39.1424865722656,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69505882263184,39.1594467163086,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69547533988953,39.1597938537598,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6954185962677,39.1596832275391,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69522285461426,39.1597862243652,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69547533988953,39.1597099304199,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69538807868958,39.1597175598145,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6953604221344,39.1597061157227,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68587946891785,39.1619453430176,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68600821495056,39.1594276428223,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68594026565552,39.1594467163086,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.685955286026,39.1594390869141,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68606734275818,39.1595039367676,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68601822853088,39.1594619750977,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68591356277466,39.1593742370605,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68594694137573,39.1595993041992,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6860237121582,39.1596755981445,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68582963943481,39.1595306396484,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68595385551453,39.1595840454102,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68601894378662,39.1596717834473,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68606185913086,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.689368724823,39.1587066650391,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6860990524292,39.1596260070801,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68593883514404,39.1596488952637,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68596839904785,39.1596488952637,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69556093215942,39.15966796875,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68597054481506,39.1594543457031,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68607449531555,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68590354919434,39.1595802307129,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68594932556152,39.1596069335938,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68609881401062,39.1611022949219,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69503092765808,39.1596527099609,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69542145729065,39.1598243713379,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69492793083191,39.1596755981445,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69991445541382,39.1456642150879,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6859974861145,39.1596031188965,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68590211868286,39.1595687866211,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68599057197571,39.1596527099609,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68596625328064,39.1596374511719,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6860556602478,39.1596641540527,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69489789009094,39.1596298217773,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68598175048828,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68603038787842,39.1596946716309,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68613600730896,39.1597480773926,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68589544296265,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69528532028198,39.1599464416504,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69527649879456,39.1599197387695,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69491100311279,39.1596069335938,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69534921646118,39.1598777770996,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6859495639801,39.1596488952637,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69538187980652,39.159839630127,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68593215942383,39.1596603393555,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68591952323914,39.1596717834473,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69488263130188,39.15966796875,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68601632118225,39.159782409668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68586850166321,39.1597137451172,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69490456581116,39.1596069335938,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69532108306885,39.1599464416504,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69482731819153,39.159553527832,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.694904088974,39.1595993041992,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69489073753357,39.1595802307129,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68587827682495,39.1596031188965,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68594789505005,39.1596260070801,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68596506118774,39.1597061157227,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68592214584351,39.1597061157227,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69478893280029,39.159496307373,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.71356248855591,39.1297988891602,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68585157394409,39.1595993041992,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68593335151672,39.1596641540527,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.694908618927,39.1595993041992,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69495391845703,39.1596870422363,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6949028968811,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69491624832153,39.1596069335938,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69492888450623,39.1596221923828,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68594026565552,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68596267700195,39.1596832275391,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68600225448608,39.159538269043,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69493699073792,39.1596260070801,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68595504760742,39.159610748291,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68613576889038,39.1596031188965,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68583202362061,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.686203956604,39.1617202758789,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68591618537903,39.1596450805664,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68585681915283,39.1595497131348,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6948709487915,39.1596527099609,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69476652145386,39.1596794128418,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69496440887451,39.1596641540527,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69491577148438,39.1596450805664,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69489336013794,39.1595649719238,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68596315383911,39.1595230102539,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68599057197571,39.1596260070801,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68582773208618,39.1596908569336,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68592643737793,39.1597290039062,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68583297729492,39.1597785949707,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68593215942383,39.1596336364746,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.694899559021,39.1595687866211,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68585896492004,39.1598052978516,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.68588829040527,39.1596145629883,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69473171234131,39.159553527832,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69492912292481,39.1596412658691,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69490098953247,39.1596069335938,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.694899559021,39.1596031188965,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69494271278381,39.1596641540527,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.40168809890747,39.2487030029297,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30097603797913,39.3121795654297,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30110263824463,39.3124122619629,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29397130012512,39.3186950683594,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30099439620972,39.3121604919434,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.3011782169342,39.3121299743652,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30126643180847,39.3121948242188,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30123090744019,39.3121566772461,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30103492736816,39.3120536804199,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30098485946655,39.3121109008789,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30113959312439,39.3121147155762,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30452871322632,39.3094520568848,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30433511734009,39.3094787597656,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30436325073242,39.309455871582,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29471635818481,39.3189544677734,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30098986625671,39.3120155334473,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30111742019653,39.3122177124023,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.2941267490387,39.3188171386719,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30082869529724,39.3121452331543,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.3010892868042,39.3121719360352,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30111193656921,39.3122024536133,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30113792419434,39.3122100830078,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30117440223694,39.3121757507324,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30114507675171,39.3122138977051,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30117726325989,39.3122901916504,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30125164985657,39.3122978210449,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30119585990906,39.3122482299805,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30443620681763,39.3094520568848,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.28053379058838,39.3569793701172,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29887366294861,39.485668182373,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.57010388374329,39.6106910705566,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.42499089241028,39.6202354431152,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.41120076179504,39.6070518493652,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.35248684883118,39.5282974243164,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30106830596924,39.312126159668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29376769065857,39.3189277648926,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.3010675907135,39.312126159668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30120229721069,39.312183380127,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30128288269043,39.3122138977051,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30109739303589,39.3121871948242,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30089807510376,39.3121223449707,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30112600326538,39.3121795654297,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30105495452881,39.3122329711914,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30103516578674,39.3121070861816,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29422855377197,39.3192024230957,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.3009877204895,39.312126159668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30093145370483,39.3121337890625,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29330348968506,39.3190155029297,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30104827880859,39.3121948242188,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30091524124146,39.3121032714844,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30111908912659,39.3121681213379,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30093240737915,39.3120994567871,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30113410949707,39.3121566772461,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30098390579224,39.3120574951172,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.29560017585754,39.3188018798828,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30106639862061,39.3121566772461,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30104923248291,39.3122024536133,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30106663703919,39.3121871948242,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.2943115234375,39.3189315795898,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30110311508179,39.3121566772461,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30105948448181,39.3122367858887,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30108880996704,39.3121452331543,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30105209350586,39.3120727539062,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30090951919556,39.3120918273926,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.30436205863953,39.3095169067383,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.34291315078735,39.279167175293,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.6953592300415,39.1599769592285,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69567728042602,39.159839630127,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72520303726196,39.1295738220215,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72567677497864,39.1285247802734,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72281646728516,39.1276245117188,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.70015454292297,39.150577545166,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.73387432098389,39.119800567627,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72324180603027,39.1289520263672,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.71189117431641,39.1298637390137,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69565033912659,39.1598854064941,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69582366943359,39.1597061157227,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69541168212891,39.1597137451172,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69545435905456,39.1598129272461,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69221520423889,39.1453628540039,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69252061843872,39.1456718444824,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.69260191917419,39.1456527709961,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.7077579498291,39.1396560668945,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72533869743347,39.1301307678223,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72340226173401,39.1293907165527,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.7125608921051,39.1301422119141,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.72375321388245,39.1296501159668,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.71229004859924,39.1298675537109,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.79462313652039,39.0983619689941,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-4.15081882476807,39.0824279785156,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-4.39858102798462,39.2513046264648,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-4.16643953323364,39.2001304626465,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.97631645202637,39.1556777954102,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.97638916969299,39.1560516357422,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93723201751709,39.1776123046875,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.9376072883606,39.1780433654785,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93758964538574,39.1783905029297,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93780255317688,39.1810455322266,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93881297111511,39.1789398193359,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.9387743473053,39.1789894104004,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.9393424987793,39.1786041259766,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93872690200806,39.1789207458496,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
-3.93893623352051,39.1787185668945,"Himantopus himantopus [FRP-FS117877]","Himantopus himantopus","raw","Vol 1","sud_nord"
