system:index,area,buffer_class_0,buffer_class_1,buffer_class_2,buffer_class_3,buffer_class_4,buffer_class_5,buffer_class_6,buffer_class_7,buffer_class_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,id,individual,percent,.geo
000000000000000002c4,2086.2111620946657,0.0,0.0,0.0,0.0,3.0,22.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,87.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-5.031475696682234,14.602673549783347],[-5.031011968869914,14.601774375013713],[-5.024095877597223,14.589538201461169],[-5.018374915069694,14.584792210818373],[-5.005737770063997,14.58201138999522],[-4.993100696073726,14.587193043760028],[-4.990715068161511,14.589538202919904],[-4.983237189789643,14.602673541495896],[-4.983544835448977,14.615809670882891],[-4.992846541551247,14.628946645141767],[-4.993100696073726,14.62917374134794],[-5.005737770063997,14.63517232500405],[-5.018374915069694,14.632367676906703],[-5.022686872284637,14.628946609571715],[-5.0309673584879215,14.615809730374345],[-5.031011968869914,14.614187370039307],[-5.031475696682234,14.602673549783347]]]}"
000000000000000002c5,2086.2111620946657,0.0,0.0,2.0,0.0,33.0,18.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,68.0,3.0,0.0,28.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.910353185628021,14.668361936804942],[-4.905104792186151,14.655222755332666],[-4.9046410818401345,14.654647836799272],[-4.892003988721932,14.64493540141423],[-4.879366839838757,14.64443005561803],[-4.866729797061241,14.65210265171397],[-4.8641479208689935,14.6552227544587],[-4.859394521895796,14.66836192743143],[-4.862199345984014,14.681501905677413],[-4.866729797061241,14.687269991095906],[-4.879366839838757,14.694359796040873],[-4.892003988721931,14.694012056318051],[-4.9046410818401345,14.685035064860324],[-4.9072674520698,14.681501886567974],[-4.910353185628021,14.668361936804942]]]}"
000000000000000002c6,2086.2111620946657,0.0,0.0,0.0,0.0,4.0,25.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,66.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.9730213641997,14.760353287866664],[-4.969636881363167,14.747208697204613],[-4.967826537138081,14.744741267369244],[-4.95518945923427,14.734816171370264],[-4.942552307816334,14.734301426424258],[-4.929915244930398,14.741058748884175],[-4.924996811839657,14.747208658303487],[-4.922129636272358,14.760353290290883],[-4.926602146001009,14.773498654685257],[-4.929915244930398,14.777395112020804],[-4.942552307816334,14.78446456719259],[-4.95518945923427,14.78370844910666],[-4.967679377885314,14.773498643543357],[-4.967826537138081,14.77317858947112],[-4.9730213641997,14.760353287866664]]]}"
000000000000000002c7,2086.2111620946657,1.0,2.0,0.0,0.0,25.0,37.0,0.0,34.0,0.0,4.0,4.0,0.0,0.0,9.0,43.0,0.0,39.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.866475584990412,14.195833384072078],[-4.863033152278528,14.1827212787959],[-4.854092705610107,14.173782905323376],[-4.842833420066248,14.169609946899545],[-4.841455569068419,14.16899466902629],[-4.828818470110647,14.165913566027694],[-4.816181412267431,14.163767050868726],[-4.803544320015933,14.163568048797929],[-4.7909071969427774,14.168467304145521],[-4.789324203654968,14.169610009844629],[-4.778270125653576,14.176646642156989],[-4.771951571027806,14.182721262393466],[-4.765633030682416,14.190276621662287],[-4.752995915618595,14.191613708696288],[-4.7403588630159215,14.189517802046197],[-4.72772179746551,14.190549586487863],[-4.715089142484408,14.194514682055202],[-4.712547428695908,14.195833380449944],[-4.702452060795458,14.200099318584186],[-4.6935204456769934,14.208946159359016],[-4.689814976936478,14.219903350644483],[-4.688909712471723,14.222059706142373],[-4.689814976936478,14.227399677474898],[-4.690684439382368,14.235173928512578],[-4.701569154815056,14.24828902410552],[-4.702452060795458,14.24897858401593],[-4.715089142484408,14.254060010110944],[-4.72772179746551,14.253703696995423],[-4.7403588630159215,14.250181784953433],[-4.74425609233442,14.248288987063525],[-4.752995915618595,14.245081872350877],[-4.765633030682416,14.237922833517256],[-4.778270125653576,14.23923705501605],[-4.7909071969427774,14.244919913357483],[-4.803544320015933,14.246382317088969],[-4.816181412267431,14.244396999469902],[-4.828818470110647,14.236668736941208],[-4.831030200894655,14.235173953917503],[-4.841455569068419,14.229838362723248],[-4.852572150230123,14.222059706747496],[-4.854092705610107,14.220828782122265],[-4.864384315470303,14.208946172135317],[-4.866475584990412,14.195833384072078]]]}"
000000000000000002c8,2086.2111620946657,2.0,0.0,0.0,0.0,30.0,16.0,0.0,51.0,0.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,75.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.586073932327382,14.261404808324947],[-4.578515749072301,14.24828896358522],[-4.5760810881431935,14.246063034096244],[-4.563444023162546,14.240625384254965],[-4.550806916984633,14.243346446878828],[-4.544889718521153,14.248288968883953],[-4.53816985193985,14.260742925134583],[-4.537835422486612,14.26140473673932],[-4.53816985193985,14.266505023438855],[-4.53851765762017,14.274521300792056],[-4.54701225339343,14.287638501151255],[-4.550806916984633,14.290651817434485],[-4.563444023162546,14.29346145531445],[-4.5760810881431935,14.287638518156031],[-4.585681569018842,14.274521315264645],[-4.586073932327382,14.261404808324947]]]}"
000000000000000002c9,2086.2111620946657,1.0,0.0,1.0,0.0,47.0,6.0,0.0,44.0,0.0,2.0,0.0,0.0,0.0,13.0,9.0,0.0,76.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.81782677545851,14.510741961472704],[-4.816181412267431,14.507345930353953],[-4.81087061114002,14.497611924092917],[-4.803544320015933,14.491529045519744],[-4.7909071969427774,14.489245074988405],[-4.778270125653576,14.495114834852435],[-4.775706127923611,14.497611929175694],[-4.768821323316653,14.510742006434906],[-4.769606080710264,14.523872784129162],[-4.778270125653576,14.535553984437684],[-4.780740444031871,14.537004356728268],[-4.7909071969427774,14.542004184002467],[-4.803544320015933,14.539228535041385],[-4.806509647828925,14.537004356277276],[-4.816181412267431,14.52482265137955],[-4.816747731763562,14.523872746842386],[-4.81782677545851,14.510741961472704]]]}"
000000000000000002ca,2086.2111620946657,2.0,1.0,1.0,1.0,34.0,34.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,8.0,40.0,0.0,48.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.34059155985315,14.615809702911452],[-4.335980803911337,14.606214780859005],[-4.3339162158598326,14.602673620332254],[-4.323343737772102,14.594279600718577],[-4.310706621707051,14.593468515565728],[-4.29806953776756,14.600944691972686],[-4.296482115891085,14.602673572051263],[-4.290007455793091,14.615809670061862],[-4.291693040375524,14.628946585899893],[-4.29806953776756,14.637309355237896],[-4.3052353390796645,14.642084301410641],[-4.310706621707051,14.645199604605303],[-4.323343737772102,14.643424024245688],[-4.325417239945047,14.642084259395888],[-4.335980803911337,14.632984231641688],[-4.338709807112902,14.628946596478444],[-4.34059155985315,14.615809702911452]]]}"
000000000000000002cb,2086.2111620946657,4.0,0.0,0.0,1.0,34.0,12.0,1.0,47.0,0.0,9.0,0.0,0.0,0.0,25.0,4.0,0.0,62.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.206680289263465,14.61580970413138],[-4.205449538491698,14.602673585316964],[-4.197895851649682,14.589538207235952],[-4.196972822694703,14.588532492769554],[-4.184335724966282,14.579879533334443],[-4.171698618271001,14.579550479424974],[-4.159061506351581,14.586344887918544],[-4.155980284798126,14.589538228622663],[-4.1482125390724836,14.602673603902815],[-4.146424392951665,14.611151222369964],[-4.144828100233446,14.61580967365045],[-4.1437891030978085,14.628946595403637],[-4.146424392951665,14.636224638879655],[-4.1480609538944595,14.64208428009266],[-4.159061506351581,14.654314018337484],[-4.161710219000776,14.655222719929272],[-4.171698618271001,14.659302541747506],[-4.184335724966282,14.655324673432306],[-4.184478427652441,14.655222689950422],[-4.196972822694703,14.644059148026235],[-4.198417564034294,14.642084251774387],[-4.204785154564314,14.628946655175074],[-4.206680289263465,14.61580970413138]]]}"
000000000000000002cc,2086.2111620946657,1.0,0.0,8.0,0.0,47.0,12.0,0.0,31.0,0.0,0.0,0.0,18.0,1.0,75.0,1.0,0.0,5.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.81954359434362,14.707779478276823],[-4.816181412267431,14.700443527586964],[-4.8131893142915345,14.694638001332123],[-4.803544320015933,14.68654666522398],[-4.7909071969427774,14.68497021044859],[-4.778270125653575,14.690747666645882],[-4.774586900426216,14.694638048059272],[-4.7691824541168915,14.707779561614535],[-4.770868052214628,14.720921766588154],[-4.778270125653576,14.730271169977888],[-4.7849364936461996,14.734064895532976],[-4.7909071969427774,14.737144402658128],[-4.803544320015933,14.734491510317731],[-4.804159682201914,14.73406489262273],[-4.816181412267431,14.722053351294782],[-4.816917185933256,14.720921774054421],[-4.81954359434362,14.707779478276823]]]}"
000000000000000002cd,2086.2111620946657,3.0,0.0,0.0,0.0,36.0,10.0,0.0,49.0,0.0,8.0,0.0,1.0,0.0,55.0,5.0,0.0,31.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.136253183863096,14.734064883120112],[-4.13378735989086,14.723616176350257],[-4.133279015777428,14.720921842844827],[-4.121150254745717,14.708289578656627],[-4.118711133972512,14.707779518392954],[-4.108513159356528,14.705159493996693],[-4.102974910795409,14.707779538424312],[-4.095876077470612,14.711294609463245],[-4.088036984625431,14.720921841819388],[-4.086253313778214,14.73406486820916],[-4.091211876190042,14.747208671961483],[-4.095876077470612,14.752060169902482],[-4.108513159356528,14.757185374147786],[-4.121150254745717,14.75533932906808],[-4.130380588346082,14.747208687972003],[-4.13378735989086,14.739723026160254],[-4.136253183863096,14.734064883120112]]]}"
000000000000000002ce,2086.2111620946657,1.0,0.0,17.0,2.0,42.0,15.0,0.0,23.0,0.0,1.0,0.0,27.0,2.0,46.0,5.0,0.0,19.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.722299462046363,14.799791739287805],[-4.715998786443247,14.786644868881957],[-4.715089142484408,14.785624327976828],[-4.702452060795458,14.777218889564573],[-4.689814976936478,14.777385848236714],[-4.677177815629502,14.783374458324921],[-4.672415540082172,14.786644846447524],[-4.664540738233388,14.790012665401719],[-4.651903669453694,14.79348724917186],[-4.641371245501648,14.79979176178933],[-4.6392665340698915,14.800826296390648],[-4.628154520850778,14.81293949911133],[-4.626629493333901,14.81844650567198],[-4.623485800498435,14.826087949727627],[-4.625626148931558,14.839237186698558],[-4.626629493333901,14.841005085065447],[-4.632172136323334,14.852387271715832],[-4.6392665340698915,14.859380204656247],[-4.651903669453694,14.864020678791203],[-4.664540738233388,14.863630861345564],[-4.677177815629502,14.857579753311844],[-4.682769535562736,14.85238723180027],[-4.689814976936478,14.84381691956818],[-4.6943008130402175,14.839237214817521],[-4.702452060795458,14.831920098006709],[-4.709599949218097,14.826087960783498],[-4.715089142484408,14.820446159895726],[-4.720480216878359,14.81293950230842],[-4.722299462046363,14.799791739287805]]]}"
000000000000000002cf,2086.2111620946657,1.0,0.0,18.0,2.0,30.0,19.0,0.0,29.0,0.0,0.0,0.0,14.0,3.0,32.0,29.0,0.0,22.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.832211872751441,14.904995272959278],[-4.828818470110647,14.895601375865509],[-4.827534292688163,14.89184204844393],[-4.816181412267431,14.88113539027132],[-4.807133897739348,14.878689727457857],[-4.803544320015933,14.877422801901684],[-4.7909071969427774,14.873886558385557],[-4.778270125653576,14.869283043658694],[-4.765633030682416,14.867097351423046],[-4.752995915618595,14.869055627085478],[-4.741411221123669,14.878689734729377],[-4.7403588630159215,14.880067973278658],[-4.732983525691617,14.89184205356588],[-4.731066106651356,14.90499523032313],[-4.732863122499602,14.918149236245862],[-4.7403588630159215,14.930097020522764],[-4.741259608297018,14.931303989736875],[-4.752995915618595,14.941075391363587],[-4.765633030682416,14.943006505030093],[-4.778270125653576,14.94092683602209],[-4.7909071969427774,14.936563253310965],[-4.803544320015933,14.934237650783574],[-4.8112451423906455,14.931303957062156],[-4.816181412267431,14.92972571817511],[-4.827953464154259,14.918149251017134],[-4.828818470110647,14.915215738285859],[-4.832211872751441,14.904995272959278]]]}"
000000000000000002d0,2086.2111620946657,1.0,1.0,22.0,3.0,47.0,14.0,0.0,13.0,0.0,2.0,1.0,27.0,7.0,36.0,12.0,0.0,15.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.698215914720914,14.944459462535828],[-4.697631720624987,14.931303955493453],[-4.690127069841586,14.918149191803742],[-4.689814976936478,14.917777918758057],[-4.67780209554017,14.904995295029881],[-4.677177815629502,14.904415127918469],[-4.664540738233388,14.895722061940115],[-4.651903669453694,14.893898064852806],[-4.6392665340698915,14.89738819914463],[-4.631266960951824,14.904995228085033],[-4.626629493333901,14.915104324159753],[-4.625144616380415,14.918149224461606],[-4.622107931237734,14.931303930270976],[-4.618915256999361,14.944459446206544],[-4.615637762689382,14.95761575996984],[-4.615570875499792,14.970772918764922],[-4.622032132500577,14.983930780018396],[-4.626629493333901,14.9882116286928],[-4.6392665340698915,14.992650499680602],[-4.651903669453694,14.990440354493973],[-4.660853083250728,14.983930730387836],[-4.664540738233388,14.981316780259492],[-4.676959339064228,14.970772880781078],[-4.677177815629502,14.970628922530413],[-4.689814976936478,14.960545193438564],[-4.692312006732026,14.957615754077812],[-4.698215914720914,14.944459462535828]]]}"
000000000000000002d1,2086.2111620946657,1.0,1.0,17.0,2.0,53.0,15.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,66.0,9.0,0.0,21.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.550842563298427,14.944459463435738],[-4.550806916984633,14.94438059924479],[-4.545237488767001,14.93130397564327],[-4.53816985193985,14.924991053609368],[-4.525532752980691,14.922108571071222],[-4.512895623768359,14.926290779708298],[-4.507785508679986,14.931303990754914],[-4.502113517217167,14.944459461654395],[-4.503522614306282,14.957615785318353],[-4.512895623768359,14.969366145664202],[-4.515981317590525,14.970772861703226],[-4.525532752980691,14.974756376875899],[-4.538080639081573,14.970772900651893],[-4.53816985193985,14.970744990426736],[-4.549696620827532,14.95761580673372],[-4.550806916984634,14.94472875652336],[-4.550842563298427,14.944459463435738]]]}"
000000000000000002d2,2086.2111620946657,2.0,1.0,2.0,1.0,44.0,24.0,0.0,25.0,0.0,2.0,0.0,2.0,1.0,42.0,32.0,0.0,20.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.3219881928410215,14.944459504806545],[-4.317595916433072,14.931303987499362],[-4.310706621707051,14.924076631536657],[-4.29806953776756,14.919291020163511],[-4.285432411330845,14.919829450352719],[-4.2727953244128045,14.924856407700966],[-4.265366458964611,14.931303908607747],[-4.26015828069265,14.937194635587755],[-4.25461560638126,14.944459430861048],[-4.250655914334202,14.95761581918224],[-4.252189847009721,14.97077286256871],[-4.26015828069265,14.98173929635442],[-4.262989827444866,14.98393074787395],[-4.2727953244128045,14.989962083348823],[-4.285432411330845,14.990314998031232],[-4.298069537767559,14.98406540658614],[-4.298247870186681,14.983930766040556],[-4.310706621707051,14.974951350326096],[-4.314461160032478,14.970772874545931],[-4.321114158946053,14.957615764487578],[-4.3219881928410215,14.944459504806545]]]}"
000000000000000002d3,2086.2111620946657,0.0,0.0,8.0,1.0,18.0,15.0,0.0,57.0,0.0,0.0,0.0,11.0,3.0,11.0,8.0,0.0,66.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.839484693416584,15.023404476257358],[-4.837643063190905,15.01024894366958],[-4.828818470110647,14.997525950471324],[-4.828564352940274,14.997089442449683],[-4.816181412267431,14.984692222962465],[-4.814598405326015,14.983930743419666],[-4.803544320015933,14.97618172988452],[-4.7909071969427774,14.973377495493429],[-4.778270125653576,14.972778555414822],[-4.765633030682416,14.973293892446472],[-4.752995915618595,14.976344248472076],[-4.742302981498056,14.98393077908102],[-4.7403588630159215,14.984910474919626],[-4.728288075937436,14.997089438280511],[-4.72772179746551,14.998259576654586],[-4.719994137293887,15.01024890476182],[-4.717920651345276,15.023404478784586],[-4.718478067130094,15.036565566306512],[-4.722228181420828,15.049727421446732],[-4.72772179746551,15.057869149206013],[-4.729581230627504,15.062890031170928],[-4.7403588630159215,15.075003662228367],[-4.741589603626069,15.076053467548666],[-4.752995915618595,15.085887033633181],[-4.765633030682416,15.088520908131613],[-4.778270125653576,15.089194421366123],[-4.7909071969427774,15.088177098901243],[-4.803544320015933,15.08499978381391],[-4.813960787376844,15.076053406653147],[-4.816181412267431,15.074330207856656],[-4.826816330530815,15.062890059834595],[-4.828818470110648,15.058556559250851],[-4.835181666373581,15.049727383867888],[-4.839007529613942,15.036565567196066],[-4.839484693416584,15.023404476257358]]]}"
000000000000000002d4,2086.2111620946657,2.0,1.0,17.0,2.0,53.0,11.0,0.0,14.0,0.0,0.0,1.0,29.0,2.0,35.0,9.0,0.0,25.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.439052971288685,15.115548446420775],[-4.437073125031998,15.110874843413928],[-4.43346125029439,15.102382707102425],[-4.424435964976872,15.094327437149154],[-4.411798882440451,15.092334622549924],[-4.399166275231765,15.097342326777923],[-4.3943102821635165,15.102382687060159],[-4.389307238047079,15.11554848581766],[-4.391122050531902,15.128715057158564],[-4.399166275231765,15.138588190863079],[-4.405952991651819,15.141882522690317],[-4.411798882440451,15.144595985066559],[-4.421805096584789,15.141882480042883],[-4.424435964976872,15.141301726769926],[-4.436448789363129,15.128715074440162],[-4.437073125031998,15.124914638807454],[-4.439052971288685,15.115548446420775]]]}"
000000000000000002d5,2086.2111620946657,1.0,1.0,6.0,1.0,11.0,34.0,0.0,46.0,0.0,11.0,0.0,0.0,2.0,0.0,48.0,0.0,38.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-4.585084013736108,15.181389464072465],[-4.584245762408097,15.168219664483853],[-4.5760810881431935,15.157257840299275],[-4.5725182958163115,15.155050672928617],[-4.563444023162546,15.150352938771334],[-4.550806916984633,15.152713433527794],[-4.547600812071458,15.155050699710252],[-4.53816985193985,15.166500297440074],[-4.53713974347854,15.16821972336689],[-4.535284826806877,15.181389439713191],[-4.53816985193985,15.186966238886036],[-4.54270920286305,15.19456005903325],[-4.550806916984633,15.201266480172633],[-4.563444023162546,15.203065197362328],[-4.5760810881431935,15.1965585483746],[-4.578083209890429,15.194560073998206],[-4.585084013736108,15.181389464072465]]]}"
000000000000000002d6,2086.2111620946657,6.0,0.0,0.0,0.0,4.0,4.0,0.0,85.0,0.0,17.0,0.0,0.0,0.0,14.0,4.0,0.0,65.0,0.0,homerange,Gelochelidon nilotica [FRP-GE13336]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[-2.907217959034727,16.661653621064044],[-2.902776699302894,16.648388845450828],[-2.895370087946609,16.641101571934097],[-2.882733001750059,16.637722540175613],[-2.8700959260377905,16.641073535555233],[-2.862662593297088,16.64838892340449],[-2.858230289984975,16.661653670928033],[-2.860348367884594,16.67491931894751],[-2.87009592603779,16.686041762151948],[-2.8770699817579626,16.688181190268363],[-2.882733001750059,16.690086520427666],[-2.8883604498296696,16.688181198005175],[-2.895370087946609,16.686009002093318],[-2.905095429594309,16.67491929020103],[-2.907217959034727,16.661653621064044]]]}"
